"";"GeneID_final";"GeneSymbol_final";"Protein.name";"Fasta.headers";"Controle_neg_0h_1";"Controle_neg_0h_2";"Controle_neg_0h_3";"Controle_neg_24h_1";"Controle_neg_24h_2";"Lampada_2_48h_3";"Controle_neg_48h_1";"Controle_neg_48h_2";"Controle_neg_48h_3";"Lampada_1_0h_1";"Lampada_1_0h_2";"Lampada_1_0h_3";"Lampada_1_24h_1";"Lampada_1_24h_2";"Lampada_1_24h_3";"Lampada_1_48h_1";"Lampada_1_48h_2";"Lampada_1_48h_3";"Lampada_2_0h_1";"Lampada_2_0h_2";"Lampada_2_0h_3";"Lampada_2_24h_1";"Lampada_2_24h_2";"Lampada_2_24h_3";"Lampada_2_48h_1";"Lampada_2_48h_2";"Controle_neg_24h_3";"Keep"
"PPP1R7";5510;"PPP1R7";"Isoform of Q15435, Protein phosphatase 1 regulatory subunit 7 (Fragment)";"tr|H7C003|H7C003_HUMAN Isoform of Q15435, Protein phosphatase 1 regulatory subunit 7 (Fragment) OS=Homo sapiens OX=9606 GN=PPP1R7 PE=1 SV=1";19,9851128677624;20,47974614102;19,0987406111464;20,0175476205711;18,3888812550859;19,2854327186098;19,3846407327194;20,1173385748065;19,8994882127531;20,6868811875186;19,8094777780072;19,8228601134626;19,506821071979;22,3571079634017;20,1330219777485;19,2734551973072;19,9047003234482;20,2257021697988;19,5156789151093;19,633803460273;19,7711031165593;20,2855242875952;20,1692687481424;19,410397570956;20,3096366331161;19,4625919433379;19,7049285957212;TRUE
"TPRG1";285386;"TPRG1";"Isoform of Q6ZUI0, Tumor protein p63-regulated gene 1 protein (Fragment)";"tr|H7C1G4|H7C1G4_HUMAN Isoform of Q6ZUI0, Tumor protein p63-regulated gene 1 protein (Fragment) OS=Homo sapiens OX=9606 GN=TPRG1 PE=1 SV=1";16,0718939381839;18,5249454346656;18,5065013298416;15,3856101474085;12,681632783706;17,2789237273912;15,7639229579745;10,6470046138585;9,10765539136276;17,3470015892121;16,9738314957696;16,5466858784541;16,5600681388117;18,186525340267;16,4895133488774;17,1681166261684;17,203242133072;16,9893457424397;15,294119021416;17,0304587486915;17,2014672412124;17,4077542019491;17,1037762846553;17,6384524313382;19,3711765478438;17,2677184704237;16,7262541031557;TRUE
"PRDX4";10549;"PRDX4";"Isoform of Q13162, Peroxiredoxin-4 (Fragment)";"tr|H7C3T4|H7C3T4_HUMAN Isoform of Q13162, Peroxiredoxin-4 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1";19,802079362393;19,7376531502903;20,4472035806807;19,971974889665;20,1588633066217;20,8201823383146;20,0096912526497;20,0453023220808;20,202650838871;20,6756002854159;20,4006006070138;20,3636140794793;20,1765738504546;20,0954373306358;20,2151869352757;20,0165640187644;20,1640859999548;20,1194737808081;20,5898983353214;19,8302840296044;20,0249908250061;19,9093293071109;20,1700898968016;20,4397389134019;20,012277521153;20,170154832671;20,8180080853511;TRUE
"NUP188";23511;"NUP188";"readthrough, Nup188 domain-containing protein (Fragment)";"tr|H7C4K7|H7C4K7_HUMAN readthrough, Nup188 domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=2";17,3866924497892;17,674204382427;17,1701481647872;8,93595672617713;12,681632783706;14,643758042983;8,61414302190101;10,6470046138585;9,10765539136276;17,5318458436804;17,0352331263631;16,8428084005181;14,9987754937353;11,4580129873762;9,03190578760827;10,6562663406953;13,4248815188854;11,6011937757386;15,9664192680029;7,67545915031493;14,7791621356738;12,902047289434;8,71676825685385;9,4891133593561;14,6878375479709;9,36794439531654;9,32416946729231;TRUE
"NSF";4905;"NSF";"Isoform of P46459, Vesicle-fusing ATPase";"tr|I3L0N3|I3L0N3_HUMAN Isoform of P46459, Vesicle-fusing ATPase OS=Homo sapiens OX=9606 GN=NSF PE=1 SV=1";22,0080214915396;21,1622819265861;21,7302854406459;22,0683126026589;21,6411272786365;21,8636877978235;22,1824437531781;22,3573412353139;21,8362331047762;21,9137192608042;21,7427879554268;21,993649978062;21,8716239868749;22,4874330052981;21,7677574850273;22,3149857664252;21,9713761716952;21,9448072086361;21,972351678266;22,0453047290027;22,1211202982449;22,2736927455865;22,506508158975;22,5670969758261;20,3366476041214;22,1821398271947;22,4521434155423;TRUE
"UBE2G1";7326;"UBE2G1";"Isoform of P62253, Ubiquitin-conjugating enzyme E2 G1";"tr|I3L0Q0|I3L0Q0_HUMAN Isoform of P62253, Ubiquitin-conjugating enzyme E2 G1 OS=Homo sapiens OX=9606 GN=UBE2G1 PE=1 SV=1";15,4094808433788;16,4164537482485;15,3690367076334;8,93595672617713;15,5955405745908;15,2752711255407;8,61414302190101;15,7062034789874;9,10765539136276;15,7009681068386;15,4370981299244;15,5303280585747;15,1749455396167;11,4580129873762;15,8313912981793;10,6562663406953;13,4248815188854;15,8017368553217;15,0986432179045;15,9269070692106;15,7347201445788;12,902047289434;8,71676825685385;16,015108525582;14,6878375479709;9,36794439531654;9,32416946729231;TRUE
"PRPSAP2";5636;"PRPSAP2";"Isoform of O60256, Phosphoribosyl pyrophosphate synthase-associated protein 2 (Fragment)";"tr|I3L0S1|I3L0S1_HUMAN Isoform of O60256, Phosphoribosyl pyrophosphate synthase-associated protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=PRPSAP2 PE=1 SV=1";17,8983781422559;17,0177181596217;16,97873684748;17,2129538742862;17,4960861657647;17,2863023785933;17,2191369536503;17,2748397706045;16,8054088981815;17,9316409384894;17,0012146914099;17,59234420461;16,7462753133199;18,5148129870728;16,9708008421669;16,3658214179032;19,0285596863336;18,2174795290409;16,9199136346594;18,6568123224024;17,7842611436191;17,385545407214;17,4407588138363;18,3088640961823;18,7467159988402;15,3334981997014;17,6368965859417;TRUE
"PRSS22";64063;"PRSS22";"Isoform of Q9GZN4, Brain-specific serine protease 4";"tr|I3L116|I3L116_HUMAN Isoform of Q9GZN4, Brain-specific serine protease 4 OS=Homo sapiens OX=9606 GN=PRSS22 PE=1 SV=1";13,3530441148704;12,4359940706473;14,8685661298502;16,313556244969;16,6553941712174;15,8052252999551;16,1530148197656;16,5095114715657;16,783978786473;13,2422470698534;8,72380250798633;14,3717426332088;16,7847068296116;11,4580129873762;15,0941715754447;17,4266791384755;15,8701699102501;16,1941374749181;16,7326292458979;14,6101037834977;15,4662404366714;12,902047289434;8,71676825685385;15,8704295845335;14,6878375479709;9,36794439531654;16,8022958516542;TRUE
"ALOX15B";247;"ALOX15B";"Isoform of O15296, Polyunsaturated fatty acid lipoxygenase ALOX15B";"tr|I3L1D5|I3L1D5_HUMAN Isoform of O15296, Polyunsaturated fatty acid lipoxygenase ALOX15B OS=Homo sapiens OX=9606 GN=ALOX15B PE=1 SV=1";20,635862188936;19,3124719207748;20,7212483447511;20,3230721894453;19,6122933870496;20,3053263932544;19,9022719396066;18,5175165997991;19,8886528228263;18,486359654189;20,2530196344567;21,226942876546;19,7190921937777;21,2778100410076;20,4472797946545;19,6793904264465;18,8137895964672;21,8617393003433;20,3335601989212;20,1974099218984;21,4337307383233;19,5490220485711;21,080986357345;21,0670525023701;21,5304846767089;20,5020447713266;20,5049920359738;TRUE
"SLC25A11";8402;"SLC25A11";"Isoform of Q02978, Mitochondrial 2-oxoglutarate/malate carrier protein (Fragment)";"tr|I3L1P8|I3L1P8_HUMAN Isoform of Q02978, Mitochondrial 2-oxoglutarate/malate carrier protein (Fragment) OS=Homo sapiens OX=9606 GN=SLC25A11 PE=1 SV=1";21,5204560748696;22,5646775737058;21,473085875739;21,9532362051045;20,8505958229112;20,6419245107261;21,6838508773958;21,8822767302352;21,2208454525716;21,6699485466659;21,3971145486851;20,9979223534803;21,4047208555804;22,0361523164724;21,0729649072911;22,1206800057625;21,7701122459986;20,6303059720506;21,3421982821835;21,7098363331319;22,2187232723259;21,5179911892225;21,3920228401344;21,0343396035705;21,5498071448163;20,8896485809033;21,1246202085116;TRUE
"EIF4A3";9775;"EIF4A3";"Isoform of P38919, RNA helicase";"tr|I3L3H2|I3L3H2_HUMAN Isoform of P38919, RNA helicase OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=2";19,1156389301587;19,0813671021023;19,0099318195047;8,93595672617713;12,681632783706;17,4407127210122;18,0883807779109;17,8795765652279;17,7447067293409;17,0514813726327;18,3539940846261;18,0763645289752;18,22019242295;19,5963596935847;18,2048942106487;18,3300742057453;18,3573443206175;18,5806743706018;8,44267226563657;7,67545915031493;10,1961057112399;17,5894554668727;17,7228584071609;17,1879676114159;19,5429883122682;17,6144923187793;9,32416946729231;TRUE
"RPS15A";6210;"RPS15A";"Isoform of P62244, 40S ribosomal protein S15a";"tr|I3L3P7|I3L3P7_HUMAN Isoform of P62244, 40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=1";24,0597220906507;23,2911124686035;23,6551585757108;24,2746175801204;23,2506203885835;24,0211555226634;23,6080711158079;24,042771924471;24,1470070602655;23,4587428190169;23,5818095614916;24,3127008132818;23,9566110999222;22,7761601427895;24,2774749837571;24,1563884570917;23,9907566497974;24,1202618982604;24,802699928984;24,4873791325948;24,3252383242092;24,0685174661116;24,1314261911165;24,3880725829368;21,9053453970564;24,2793993579849;23,5624185796808;TRUE
"LCMT1";51451;"LCMT1";"Isoform of Q9UIC8, [Phosphatase 2A protein]-leucine-carboxy methyltransferase 1 (Fragment)";"tr|I3L4A2|I3L4A2_HUMAN Isoform of Q9UIC8, [Phosphatase 2A protein]-leucine-carboxy methyltransferase 1 (Fragment) OS=Homo sapiens OX=9606 GN=LCMT1 PE=1 SV=1";20,0388766069078;17,5736400263207;18,3528150353177;19,0755924582294;19,4621117763348;20,4363186168051;19,7685981918012;19,5318716865814;19,4992699093322;18,6834720938439;18,4494900123874;18,0132496822584;19,0305571674367;19,2614653042226;19,114002813713;18,721938418525;18,8380396031075;20,1960078161326;19,0280903316544;18,5993263035243;19,8092455983637;19,2719396686425;17,9543868125592;19,3515041418114;21,7857301058906;20,5077885727707;18,8846722797877;TRUE
"RPS13";6207;"RPS13";"Isoform of P62277, 40S ribosomal protein S13";"tr|J3KMX5|J3KMX5_HUMAN Isoform of P62277, 40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=1";23,9978968603764;21,4198579251632;22,646209644615;23,0462450337872;23,2271572213605;22,2010672313036;23,0574630909421;23,045753746904;24,1344461025748;23,419088083431;23,9350081577664;23,497627991326;23,5647574039566;20,5387260148587;23,0868397398346;23,1596523058498;22,5140014996511;20,5457389189494;23,2971239842488;22,464987597496;22,0924151186599;21,4519420605755;22,2614916153032;20,9044389540118;21,9061571883494;23,6678836966969;20,6807330717154;TRUE
"LDLR";3949;"LDLR";"Isoform of P01130, Low-density lipoprotein receptor (Fragment)";"tr|J3KMZ9|J3KMZ9_HUMAN Isoform of P01130, Low-density lipoprotein receptor (Fragment) OS=Homo sapiens OX=9606 GN=LDLR PE=1 SV=1";20,0972038242534;16,8321466848074;18,305274121506;18,7769401621952;19,1433784253144;17,3567482449223;18,9924765836076;18,5679224581936;18,7273470698918;20,4011414697728;18,3077565642807;18,977210803348;20,0108299587798;19,3459539013091;17,0482526142894;18,8888995794776;18,3791116079107;17,2839571519449;19,0999533178515;19,2606640147814;17,554173084496;18,2734885004282;17,5939030495412;17,8295503495463;18,9131177170659;17,5653447816035;19,1455265269165;TRUE
"PSMD9";5715;"PSMD9";"Isoform of O00233, 26S proteasome non-ATPase regulatory subunit 9";"tr|J3KN29|J3KN29_HUMAN Isoform of O00233, 26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=1";18,3138105935535;19,8443995716369;18,083491101751;18,6361931041316;18,7591953971614;17,6339581118968;19,0914650121545;18,3604635463278;18,0905952928366;19,1997744347406;18,4442796796962;18,148978073006;18,282331070681;19,799025161825;18,523588612892;18,2259565670789;18,3137645092857;17,4456571969679;18,5097223838352;18,2928695246428;18,3629069070305;17,972484746887;17,5695856168201;18,4956763002433;19,5511770113595;17,4210435763947;17,6130216997703;TRUE
"SRSF2";6427;"SRSF2";"Isoform of Q01130, Serine/arginine-rich splicing factor 2 (Fragment)";"tr|J3KP15|J3KP15_HUMAN Isoform of Q01130, Serine/arginine-rich splicing factor 2 (Fragment) OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=8";20,8761140079048;24,0548613388263;20,941668067529;21,003002424768;21,9898967869226;21,406175114248;22,5426793585175;22,5458638633445;22,1182494798165;22,5861106387454;21,0833530508102;21,8824978754682;20,7477179568637;20,5695398662014;22,3791851998601;21,1196355141407;22,0666753946531;19,2172203795558;20,5790074593879;21,0339705432856;21,5131082184351;19,5471646385637;18,6013782041422;18,963907117118;25,4711872439736;20,568704309168;20,8741688451292;TRUE
"LUC7L3";51747;"LUC7L3";"Isoform of O95232, Cisplatin resistance-associated overexpressed protein, isoform CRA_b";"tr|J3KPP4|J3KPP4_HUMAN Isoform of O95232, Cisplatin resistance-associated overexpressed protein, isoform CRA_b OS=Homo sapiens OX=9606 GN=LUC7L3 PE=1 SV=1";16,5437510286662;16,561525869925;17,4903066682305;16,9281423246556;16,9778662583965;16,5221413995256;16,6071042696996;17,373185850466;16,3971744603193;16,6944632675356;17,1273331337283;16,8484888361321;17,1056100827822;18,9169445550063;17,5067323593523;17,304777336436;16,0056648407867;16,680552522615;16,1499202611408;16,3182101405756;17,2889894582955;17,2525092419147;17,0867627355709;17,1659253434074;17,9536711316734;16,3835370063269;16,7528270776842;TRUE
"OLA1";29789;"OLA1";"Isoform of Q9NTK5, Obg-like ATPase 1";"tr|J3KQ32|J3KQ32_HUMAN Isoform of Q9NTK5, Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=1";21,2151430344976;21,7987132932325;21,0401430901047;20,6566129069858;20,9187935222983;20,8058081298695;20,8301246812813;20,048481537826;20,3988328247239;19,8801403071218;21,0849935341941;21,105692729711;21,1581881403037;21,4714011520138;21,0784688534005;19,5296826089731;20,7175185942155;21,6085996286458;20,3443820769675;20,7146845277644;21,3403484839877;21,7998070835093;20,9864449648976;21,1285101378314;19,5531205330665;20,8221643459222;21,2722859931518;TRUE
"PTRH2";51651;"PTRH2";"Isoform of Q9Y3E5, Aminoacyl-tRNA hydrolase";"tr|J3KQ48|J3KQ48_HUMAN Isoform of Q9Y3E5, Aminoacyl-tRNA hydrolase OS=Homo sapiens OX=9606 GN=PTRH2 PE=1 SV=1";19,3823678902975;16,9100576546924;16,5959107789742;18,6501627968913;18,0857487079892;17,0412882268355;17,2227861289758;17,0962574829593;17,7669883304644;15,8797810388795;18,2673401923864;16,6674475581287;18,4543476142336;18,7235116587352;16,6273423774141;18,6859454006167;17,5597179987806;17,8864463923497;18,3200905176381;18,1893593055182;17,4391175302254;17,7800203864343;18,2590305418751;17,2363960689166;17,6854771004126;17,5188745343751;17,9453536918636;TRUE
"ARHGDIA";396;"ARHGDIA";"Isoform of P52565, Rho GDP-dissociation inhibitor 1";"tr|J3KRE2|J3KRE2_HUMAN Isoform of P52565, Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=1";20,1249492982197;21,1217404478792;20,4871399556806;20,9974788477631;21,4033597651588;21,0591035530808;21,2632372260058;20,4134905820943;21,4456113446614;20,5074500489138;20,5146243827496;20,7632701610095;21,2571324803382;22,1527829933235;21,632976955389;20,233899872985;20,8777373391811;21,4633561089431;20,2920888715612;20,274964812803;20,2541203852279;21,434410377609;20,5392677649064;21,2033665163678;20,385181476759;20,5487921994496;20,8102494500242;TRUE
"JPT1";51155;"JPT1";"Isoform of Q9UK76, Jupiter microtubule-associated homolog 1 (Fragment)";"tr|J3KSH8|J3KSH8_HUMAN Isoform of Q9UK76, Jupiter microtubule-associated homolog 1 (Fragment) OS=Homo sapiens OX=9606 GN=JPT1 PE=1 SV=8";17,5299726282803;18,9529728244311;15,9914232235337;18,0935092635489;18,8637093088739;17,3658081271302;17,7217617134599;17,7877765782529;16,8172264787715;18,8928619423855;17,6147105447086;16,1803838954541;17,9739518343801;19,6213483933255;18,3479133063221;16,7905926790897;17,0724220633928;17,3090614513534;17,35726450861;16,5738682703901;18,3519722940836;12,902047289434;8,71676825685385;9,4891133593561;19,3449625883393;17,6774375271861;17,4456600846642;TRUE
"RPL38";6169;"RPL38";"Isoform of P63173, 60S ribosomal protein L38";"tr|J3KT73|J3KT73_HUMAN Isoform of P63173, 60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=1";20,5584068853275;20,5485051235854;19,7204221131765;20,838228474308;21,0005749572857;18,7841471631806;20,3434661552472;19,9051089875233;20,1600274048292;19,7203817316511;21,1628805065461;20,6850417526746;19,559921848851;20,1628582875485;18,9534294500224;19,4400499005551;19,5839174596429;19,0237540333729;18,9138391467319;19,0742426945112;19,5237056527315;19,9724544578988;19,5406268034894;19,2275759460275;20,5822300036768;20,9752640102481;19,1717090373914;TRUE
"DDX5";1655;"DDX5";"Isoform of P17844, DEAD box protein 5";"tr|J3KTA4|J3KTA4_HUMAN Isoform of P17844, DEAD box protein 5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1";20,9338320856063;19,659191574727;20,3289219577682;19,7133582372945;20,6742628231626;19,4343199070134;20,3049213145971;19,9979872623848;19,2379929917504;21,1166889664161;20,4564938538496;20,3336169732584;21,0065444595433;19,4021866142192;20,6889134157739;20,2531219641948;19,8040499083145;19,3008528597287;19,9061149516118;19,0022425760257;19,559662213732;19,3994647124169;18,8018862772439;19,4830358198178;18,6621924245699;20,207305614733;19,7239482043532;TRUE
"SRSF1";6426;"SRSF1";"Isoform of Q07955, Serine/arginine-rich splicing factor 1";"tr|J3KTL2|J3KTL2_HUMAN Isoform of Q07955, Serine/arginine-rich splicing factor 1 OS=Homo sapiens OX=9606 GN=SRSF1 PE=1 SV=1";21,5238925894162;24,4214147117839;21,9321214397579;21,5670126771861;23,1372581131172;21,6452182735679;23,0845783165833;23,1906352024003;22,9033442763225;23,8408994544162;22,3028586676246;22,5778411298067;22,1248949296129;20,8308483410104;22,770354225204;21,6398811431334;22,1992582355566;19,1052384357439;22,1130491618442;21,308366428965;21,8275629743876;20,0554061236728;19,8124793965776;19,2117486610003;26,4634061258448;21,4885121144621;20,6864658873182;TRUE
"SLC16A3";9123;"SLC16A3";"Isoform of O15427, Monocarboxylate transporter 4";"tr|J3QQV2|J3QQV2_HUMAN Isoform of O15427, Monocarboxylate transporter 4 OS=Homo sapiens OX=9606 GN=SLC16A3 PE=1 SV=9";19,5594480698092;16,6897796400259;17,4692391856237;19,0698398843196;17,3086431565404;17,6017681813307;18,9420439522341;17,8574452725984;17,9568385902387;17,3910307625279;19,9275961561243;17,4850945522205;18,4640076223438;18,5622454793809;18,6834408507892;18,6858074734889;18,5699159176472;17,578668137907;17,79613198637;18,9270450471261;18,0763802134806;19,1355112958203;19,2478253548609;19,1172132267604;19,6939300959257;17,897732255035;18,7653953227523;TRUE
"SNRPN";6638;"SNRPN";"Isoform of P63162, Small nuclear ribonucleoprotein-associated protein N (Fragment)";"tr|J3QLE5|J3QLE5_HUMAN Isoform of P63162, Small nuclear ribonucleoprotein-associated protein N (Fragment) OS=Homo sapiens OX=9606 GN=SNRPN PE=1 SV=1";19,923275365687;20,6312135998678;20,4901647632973;19,1683994937947;20,7162601069171;18,6282231152067;19,701839030548;20,3119937074508;19,4956777978937;19,9636919421994;21,0415332892843;20,1306318718121;19,7977867170479;20,6439994826641;20,3267647078987;19,0058125845801;19,926676774927;19,3741730502413;20,1686225796017;20,2861001845196;19,5394341059273;19,7015550090621;19,7963752993387;19,2810834937262;18,9764475836752;20,289322207582;19,6147010273845;TRUE
"SNRPD1";6632;"SNRPD1";"Isoform of P62314, Small nuclear ribonucleoprotein Sm D1";"tr|J3QLI9|J3QLI9_HUMAN Isoform of P62314, Small nuclear ribonucleoprotein Sm D1 OS=Homo sapiens OX=9606 GN=SNRPD1 PE=1 SV=1";20,0224848350483;21,5942046645087;20,3996435281326;21,1294974031799;20,862707236072;20,3024693114372;19,9270394830192;18,522061521341;20,3239605459215;19,5085108464173;20,3084985783296;20,5774413194977;22,2590582565445;21,3072542448841;21,5576594837832;19,4832813066461;19,6474148215616;19,6749869189323;19,4054340128371;19,8142518081237;19,8471654251226;19,0299175574816;18,9048924785426;19,631136104823;18,7903026609764;18,8285221420208;19,7994664221949;TRUE
"MRPS23";51649;"MRPS23";"Isoform of Q9Y3D9, 28S ribosomal protein S23, mitochondrial";"tr|J3QLR8|J3QLR8_HUMAN Isoform of Q9Y3D9, 28S ribosomal protein S23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS23 PE=1 SV=1";16,148963021697;17,8909266262297;15,7725105747838;16,6757528636315;16,5687952488002;15,986902408434;16,6269881520907;16,7277597269659;16,5156268684878;17,1858293097486;16,3463024001214;16,0421498675507;16,5334283063142;17,9125073638792;16,0351768008428;16,1990565997873;16,5342443548288;16,7891533466129;16,7001745571591;16,2793410191467;16,204113269298;12,902047289434;8,71676825685385;9,4891133593561;18,5168782649279;16,0952467183423;17,0069453889389;TRUE
"TMCO1";54499;"TMCO1";"Isoform of Q9UM00, Calcium load-activated calcium channel";"tr|J3QQY2|J3QQY2_HUMAN Isoform of Q9UM00, Calcium load-activated calcium channel OS=Homo sapiens OX=9606 GN=TMCO1 PE=1 SV=1";20,1487448133929;19,2934167741683;21,2378908470845;21,3229684312332;18,343181366953;20,349864231324;17,4859522799216;19,1292362182103;20,9225194099766;14,8343832675966;21,0247501793322;21,6369005963043;21,1559676921513;21,7185387768049;20,608544083838;20,8223361722426;19,7998103687768;20,79979342578;22,6716813945063;20,1433400775843;19,7277692723737;20,2817392552277;19,7057544389978;20,7279746452946;21,590592021663;20,637013858668;19,7691560454238;TRUE
"ORMDL3";94103;"ORMDL3";"Isoform of Q8N138, ORM1-like protein 3 (Fragment)";"tr|J3QRM9|J3QRM9_HUMAN Isoform of Q8N138, ORM1-like protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=ORMDL3 PE=1 SV=1";17,7184866327434;18,1852823933817;17,76316439637;18,5039620171262;17,5023568109542;17,6350234663881;18,6187386959001;18,0515083499834;18,6343101474766;19,1163476246293;17,8521411573786;17,7165081350429;18,8015462986748;20,14410158897;18,8973393327777;18,5081323595977;18,2200324593702;18,5264388265185;18,7747954378828;17,3664312237262;17,8326896685407;12,902047289434;8,71676825685385;9,4891133593561;19,6753280686193;17,8027263188305;18,4637227136;TRUE
"MYO1D";4642;"MYO1D";"Isoform of O94832, Unconventional myosin-Id";"tr|K7EIG7|K7EIG7_HUMAN Isoform of O94832, Unconventional myosin-Id OS=Homo sapiens OX=9606 GN=MYO1D PE=1 SV=1";17,281720412246;15,8875790644985;17,2021088931934;17,1351204112984;17,2738762901036;16,8665499288416;16,1708472472852;16,5128681046707;16,7744010240244;15,4022789059253;17,0667884649819;16,6747957839647;16,7280608702298;18,329190516678;16,663097651658;17,6570391317237;17,7118729253573;17,5449731818569;17,7404030439457;17,1955443545236;17,4699957756877;17,9994374036356;18,0599230059159;17,7484836457842;19,2105211453889;17,2389477561982;16,8171830901667;TRUE
"MYL12A";10627;"MYL12A";"Isoform of P19105, Myosin regulatory light chain 12A";"tr|J3QRS3|J3QRS3_HUMAN Isoform of P19105, Myosin regulatory light chain 12A OS=Homo sapiens OX=9606 GN=MYL12A PE=1 SV=1";24,8645351006999;24,8897854421673;24,2937113371134;25,468231630457;25,6209001462133;24,0101755274596;25,7603548072361;26,0251926152502;25,6589929941803;26,0992164978668;24,7509102927681;25,3146941681263;25,3823775704983;24,6086173461579;25,218153350364;24,862717191274;25,4091580307395;23,8100587769187;24,8122678421605;24,2486549197995;24,7274855345529;24,4532214980412;23,8487492531265;23,7901295049345;26,1692297042044;24,2921251619954;23,859597134192;TRUE
"RSL1D1";26156;"RSL1D1";"Isoform of O76021, Ribosomal L1 domain-containing protein 1 (Fragment)";"tr|J3QSV6|J3QSV6_HUMAN Isoform of O76021, Ribosomal L1 domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=1";18,7906716459816;18,5952945910771;18,6637085732766;18,885578442469;19,0694956571664;18,424969327247;19,0162587336954;18,9447728065987;18,5669469797193;19,0589047255213;18,5645756081411;18,6209896693393;18,6526874098823;19,6990922024153;18,202627710623;18,8289549164822;19,0981788666787;19,2211813947514;17,8430906103126;19,2182438250029;18,3923350123096;18,8523216247665;18,8471258092921;18,7704892946866;20,2417546684551;18,6556043911806;18,6442576148195;TRUE
"GALK1";2584;"GALK1";"Isoform of P51570, Galactokinase";"tr|K7EII7|K7EII7_HUMAN Isoform of P51570, Galactokinase OS=Homo sapiens OX=9606 GN=GALK1 PE=1 SV=2";16,5402046844081;16,3156134758856;17,1008412584493;17,2973755672674;17,4654823246139;17,0627493640592;17,273523316658;17,0314887861686;16,9377894641755;17,6669111977119;16,9302486170818;17,1571489029771;17,2500458744338;19,5531649098236;18,5278831120056;16,3267102639735;16,8219824734118;17,0221668206696;17,2742971721431;16,6858571358467;17,0436587594659;17,1269251209267;17,324818379223;17,1495684101226;19,2855677642072;17,2483491370712;17,167511828586;TRUE
"KATNAL2";83473;"KATNAL2";"Isoform of Q8IYT4, Katanin p60 ATPase-containing subunit A-like 2 (Fragment)";"tr|K7EM02|K7EM02_HUMAN Isoform of Q8IYT4, Katanin p60 ATPase-containing subunit A-like 2 (Fragment) OS=Homo sapiens OX=9606 GN=KATNAL2 PE=1 SV=1";21,7286746152524;22,2991636965971;22,4258129142286;21,6010618011356;21,7398526575458;22,6677578950716;21,9750448744813;21,7716567128947;21,9957799217896;22,5224618066507;22,2181348505866;23,1408715527634;21,7870303863279;23,0887204462695;22,1641794558521;21,370017879239;22,0630995310977;22,610546678917;22,3151767186909;21,9326022604457;22,8132093269495;22,295274561212;22,748921078743;23,3081765304159;21,2814102775948;22,0492568809219;23,0596952647651;TRUE
"TMED1";11018;"TMED1";"Isoform of Q13445, Transmembrane emp24 domain-containing protein 1";"tr|K7EIN4|K7EIN4_HUMAN Isoform of Q13445, Transmembrane emp24 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=TMED1 PE=1 SV=1";15,8585185307294;12,4359940706473;15,6869097851472;16,0397343190817;12,681632783706;15,5286613517051;15,7774580255874;16,8908587931088;15,2365044543881;13,2422470698534;15,8076755764541;15,2142095096407;15,8005735492282;11,4580129873762;15,4814849145619;15,8748015034298;15,5659186026995;15,8785749442295;16,6240588550613;15,8438741360832;15,7643063145789;15,9504813604264;16,3365612877048;9,4891133593561;14,6878375479709;15,8050635895322;15,4171117912201;TRUE
"RETREG3";162427;"RETREG3";"Isoform of Q86VR2, Reticulophagy regulator 3";"tr|K7ENZ6|K7ENZ6_HUMAN Isoform of Q86VR2, Reticulophagy regulator 3 OS=Homo sapiens OX=9606 GN=RETREG3 PE=1 SV=1";17,2598730516084;16,0270480913714;16,6936400275293;17,1505420236118;16,8362614228756;16,4687141270367;17,5634738098379;16,8370442355074;16,785114733188;15,732680373897;18,5084051688296;17,1446620371801;16,8915927270269;18,5226783035964;16,9247893501984;17,3363850853619;17,4147877461533;16,9696497327838;17,2338476384513;19,2189347993067;17,1753222916238;17,4065559730706;17,0744699991559;16,9644375493955;18,8135076100334;16,46478277631;17,1288584637968;TRUE
