"";"GeneID_final";"GeneSymbol_final";"Protein.name";"Fasta.headers";"Controle_neg_0h_1";"Controle_neg_0h_2";"Controle_neg_0h_3";"Controle_neg_24h_1";"Controle_neg_24h_2";"Lampada_2_48h_3";"Controle_neg_48h_1";"Controle_neg_48h_2";"Controle_neg_48h_3";"Lampada_1_0h_1";"Lampada_1_0h_2";"Lampada_1_0h_3";"Lampada_1_24h_1";"Lampada_1_24h_2";"Lampada_1_24h_3";"Lampada_1_48h_1";"Lampada_1_48h_2";"Lampada_1_48h_3";"Lampada_2_0h_1";"Lampada_2_0h_2";"Lampada_2_0h_3";"Lampada_2_24h_1";"Lampada_2_24h_2";"Lampada_2_24h_3";"Lampada_2_48h_1";"Lampada_2_48h_2";"Controle_neg_24h_3";"Keep"
"STK32A";202374;"STK32A";"Isoform of Q8WU08, Serine/threonine-protein kinase 32A";"tr|A0A3B3IS85|A0A3B3IS85_HUMAN Isoform of Q8WU08, Serine/threonine-protein kinase 32A OS=Homo sapiens OX=9606 GN=STK32A PE=3 SV=1";22,0878680968515;19,7526746441168;25,4131258500328;22,7155981811221;22,9812048237991;24,2205815352195;21,9948989301311;22,3892607718637;22,6485707530541;20,3635658591649;22,0087901004253;21,0369841208217;20,8928913254682;20,31251961295;20,7400695178397;22,6766337575476;22,5839415790964;23,3796766130347;23,1801296002645;22,6340931393023;22,3235836814702;22,4784259969922;22,0602390437542;22,5266849544276;20,5388633701434;26,398570832649;22,4477350400391;TRUE
"IDE";3416;"IDE";"Isoform of P14735, Insulin-degrading enzyme";"tr|A0A7I2V2P6|A0A7I2V2P6_HUMAN Isoform of P14735, Insulin-degrading enzyme OS=Homo sapiens OX=9606 GN=IDE PE=1 SV=1";21,6539471550825;21,7088515050798;24,0265646412577;20,4249084781377;19,884036333642;22,3494345830479;17,9138010214382;18,4187667624996;19,4481889159623;16,7030654338559;23,2674233702545;22,5356636213348;20,878972904171;21,0270204504098;21,943421975068;20,0014081943928;20,2769649447154;23,1190512957819;21,9130924698339;22,4919656068145;23,1593250453271;22,4075354062244;22,7376038525604;24,6231027342434;15,9579862195503;23,4963125482384;23,198504992627;TRUE
"DSC2";1824;"DSC2";"Isoform of Q02487, Desmocollin-2";"tr|A0A3B3ISU0|A0A3B3ISU0_HUMAN Isoform of Q02487, Desmocollin-2 OS=Homo sapiens OX=9606 GN=DSC2 PE=1 SV=1";25,358638324535;22,1555162017594;24,7388204380555;24,3462453497511;25,2303368422106;23,7046154406065;23,0219139191076;24,2535687971603;24,072347225107;23,4456908294949;25,8323870854493;23,943064208162;24,6432837179472;22,7653289999757;24,0211514624489;24,2385598479482;23,347462414581;23,6292312027947;24,8183625592995;23,9436008252561;23,4597647887325;24,4625132560428;23,7830677717854;24,0921661152047;22,0052517229406;25,4801284960194;23,2549386383854;TRUE
"VKORC1L1";154807;"VKORC1L1";"Isoform of Q8N0U8, Vitamin-K-epoxide reductase (warfarin-sensitive)";"tr|A0A3B3ISV4|A0A3B3ISV4_HUMAN Isoform of Q8N0U8, Vitamin-K-epoxide reductase (warfarin-sensitive) OS=Homo sapiens OX=9606 GN=VKORC1L1 PE=1 SV=1";17,8889929025653;15,8899316891197;16,8916650556554;16,9159027141647;16,2222100099194;15,1621552664082;16,6353780358504;16,647233549977;16,2621315584373;14,6511077649897;19,7055142726686;16,9111110619267;16,5669013488503;15,8708944582341;17,488169650978;17,4443516902415;16,6930240621469;17,0932112145284;16,3300940665265;17,4708018401902;17,3999120688501;18,7579563810133;17,2074338246796;17,6289153875816;14,4914773455681;17,7538173987833;16,3035310513009;TRUE
"AGK";55750;"AGK";"Isoform of Q53H12, Acylglycerol kinase, mitochondrial";"tr|A0A3B3ISY9|A0A3B3ISY9_HUMAN Isoform of Q53H12, Acylglycerol kinase, mitochondrial OS=Homo sapiens OX=9606 GN=AGK PE=1 SV=1";18,5888244144088;18,3709683045466;18,8233299181893;18,2943694614509;18,0894918611742;17,5645067843387;18,3337106434625;18,0413703955263;19,5322379587154;17,1662415560907;19,3739016926539;18,3481489270146;18,9552355544687;18,5020315003502;18,4981402099509;19,1058471403603;17,7081274085032;18,3460025301468;18,344079140574;18,5026531339648;18,5018371849023;18,6399412354834;19,3580587694495;17,90436413803;18,3957839570634;19,6193817718292;17,878391647494;TRUE
"HNRNPL";3191;"HNRNPL";"Isoform of P14866, Heterogeneous nuclear ribonucleoprotein L (Fragment)";"tr|M0QXS5|M0QXS5_HUMAN Isoform of P14866, Heterogeneous nuclear ribonucleoprotein L (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=1";21,9850275012657;21,361264866976;23,5762324421916;21,6403738131437;23,2708485059993;22,1072209075406;21,5234394393875;22,4865993705064;22,5228171238065;20,9665589616693;22,3503791879667;23,0699079582398;22,0145095446544;20,0821282458996;21,6157140416987;22,2403080396688;21,5823331284411;20,2522265336361;22,2043980085455;22,0532471259124;20,4916965454054;20,5572131288483;20,9070520209587;21,9131290016202;20,3974908086281;23,4492222117236;21,9724960589628;TRUE
"PGM1";5236;"PGM1";"Isoform of P36871, Phosphoglucomutase-1";"tr|A0A3B3ITK7|A0A3B3ITK7_HUMAN Isoform of P36871, Phosphoglucomutase-1 OS=Homo sapiens OX=9606 GN=PGM1 PE=1 SV=1";19,175359494389;18,2627463634684;19,1356090954699;18,4208648693492;18,6754195597987;18,1590139301361;17,5551732693889;18,0414238732407;18,1819480980509;18,4816754783361;19,7997970126068;19,0824401462447;18,5282175289404;18,7920074692294;19,0809320028496;18,1158869541989;18,2739412597768;18,2857724544089;18,7713669528311;17,645334757819;18,6839403840474;18,4942774658536;17,4860493683057;18,8627523637401;16,2356216141882;19,7989748289895;17,1219179365775;TRUE
"RPL29";6159;"RPL29";"Isoform of P47914, 60S ribosomal protein L29";"tr|A0A3B3ITT5|A0A3B3ITT5_HUMAN Isoform of P47914, 60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=1";24,1756945126079;20,8513281451792;24,5652322661908;24,481052925262;24,9556222403985;22,8089987290219;23,229273570216;24,491366265079;24,1843475208524;24,7029788039694;24,2183758066617;24,0111173529902;24,5727099396914;22,7271011483076;23,8164594927268;23,8127437246734;23,3643943875413;20,5415126010259;24,7888529228153;23,2912302916581;22,6107446152025;21,890077205761;20,5804021172309;21,5690860794794;20,5647672556982;24,9527373375695;20,544440014648;TRUE
"ABCD3";5825;"ABCD3";"Isoform of P28288, ATP-binding cassette sub-family D member 3";"tr|A0A3B3ITW3|A0A3B3ITW3_HUMAN Isoform of P28288, ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=2";22,4653561532267;20,0709070829256;22,3561413594704;21,6260922219984;20,9188166619153;20,6908096410815;19,6941640147703;20,2359627889922;20,5750553818861;17,7956972527055;23,1499777806673;21,701974785623;21,9846103766365;19,4792552909645;22,1016859172825;21,6916617437823;20,5653252503061;21,344079140574;21,709650956964;21,7976456956335;21,5788830788713;21,4803504130653;20,5933181691349;21,9641278979566;20,31410140908;22,6135349981452;20,943064208162;TRUE
"ATP5MG";10632;"ATP5MG";"Isoform of O75964, ATP synthase subunit g, mitochondrial";"tr|E9PN17|E9PN17_HUMAN Isoform of O75964, ATP synthase subunit g, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MG PE=1 SV=1";21,9070153349651;20,7995440829342;21,7143964613991;22,5000871671167;20,9879440016677;20,655083445198;20,7283324272286;21,394196803842;21,6366175407179;20,4281843073539;22,3341543275568;21,9271254472668;22,0214056594438;20,0318734751199;20,8614352970783;20,9786182993702;21,0247230572313;20,5864623267975;23,412221460509;21,3083034743227;21,1354587964708;21,0318734751199;20,6178225566789;21,3743263269589;18,4979843398116;22,4825184718701;20,5205649713298;TRUE
"SNU13";4809;"SNU13";"Isoform of P55769, Ribonucloprotein";"tr|A0A3B3IUA2|A0A3B3IUA2_HUMAN Isoform of P55769, Ribonucloprotein OS=Homo sapiens OX=9606 GN=SNU13 PE=1 SV=1";21,9432073255711;22,1406163636695;22,0511239540195;21,823570938166;18,2764425048199;21,3333082441177;20,8545275335603;22,00048009567;21,3667704252112;21,2265274389567;22,6165443568871;22,8922841402377;21,237830809052;20,8698167170109;21,7087252353287;21,1120874038082;20,9414889789172;20,6469348317034;21,2069928649641;22,289176873138;22,7920348278413;22,6565898344367;20,6274733244359;23,1181642047918;20,1774292711645;22,3101079364465;20,4698087272984;TRUE
"MPRIP";23164;"MPRIP";"Isoform of Q6WCQ1, Myosin phosphatase Rho-interacting protein";"tr|A0A494BZV2|A0A494BZV2_HUMAN Isoform of Q6WCQ1, Myosin phosphatase Rho-interacting protein OS=Homo sapiens OX=9606 GN=MPRIP PE=1 SV=1";17,283196898427;17,1128751356949;17,5141745201374;17,486835021563;17,8511342931949;16,1827435004643;16,2382741086015;18,301174639356;17,6357448433642;18,1537301409856;17,2353785363455;15,9518538478951;17,1138031993521;17,1176296118026;16,5977616049008;17,5064935473335;16,5368239355388;16,3137864833102;17,4428949128971;16,5889927257203;16,3206947962489;17,4131155173545;17,0946267398952;17,0110524998006;17,4707496156424;18,0206620871234;16,8403353715587;TRUE
"HYOU1";10525;"HYOU1";"Isoform of Q9Y4L1, Hypoxia up-regulated protein 1";"tr|A0A494C039|A0A494C039_HUMAN Isoform of Q9Y4L1, Hypoxia up-regulated protein 1 OS=Homo sapiens OX=9606 GN=HYOU1 PE=1 SV=1";21,7135157335745;21,2467290027109;21,9362497254421;21,4864029652184;21,5113279967367;20,7199201874124;20,9105695399442;21,7120466580092;21,5102658069729;21,2442337428826;22,4265473225208;21,8008477766672;21,4965319899337;20,9016123205864;21,6370157269408;20,4486930551298;20,8718480993759;21,501594253782;21,6737041640788;21,1606026861947;21,353317001498;21,7778011034929;21,3766595841682;21,4129191824049;20,1279238122069;22,5894829120045;21,0554333792341;TRUE
"SUCLG1";8802;"SUCLG1";"Isoform of P53597, Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial";"tr|A0A494C0D1|A0A494C0D1_HUMAN Isoform of P53597, Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG1 PE=1 SV=1";19,5156844405857;19,1927503274855;20,2127623442768;19,8486871180027;19,9616927307793;18,6498666223146;18,9193696472412;19,7522009518768;18,8596924997372;18,5827798057255;20,087835732376;19,0956082108332;19,6262794165506;18,3324999075476;20,0671034390854;19,2616909399591;19,1072272941001;18,6766940102513;19,8142507420888;18,5734474896275;18,2530349279167;19,3917134898707;19,4952929257364;19,7908702694173;18,3632450107168;20,3559532408623;18,951427019249;TRUE
"CLUH";23277;"CLUH";"Isoform of O75153, Clustered mitochondria protein homolog (Fragment)";"tr|K7EIG1|K7EIG1_HUMAN Isoform of O75153, Clustered mitochondria protein homolog (Fragment) OS=Homo sapiens OX=9606 GN=CLUH PE=1 SV=2";17,4974776455236;17,4031213766154;17,8655641347104;16,8261263816369;17,5568951754048;17,720941127132;15,8361800961915;16,2123729816067;16,1170139764677;17,7401501111114;18,7532951089628;18,3146894458305;17,9990420826525;18,0613783410794;17,9617769281837;17,2278791300323;16,7724950026273;16,8580538664876;17,4631898564039;16,9081814929533;16,6095394822492;17,036495606761;17,1905979962335;17,8164087099051;18,4013947773596;19,4467360101;17,0537774310244;TRUE
"TPP2";7174;"TPP2";"Isoform of P29144, Tripeptidyl-peptidase 2 (Fragment)";"tr|A0A494C0U1|A0A494C0U1_HUMAN Isoform of P29144, Tripeptidyl-peptidase 2 (Fragment) OS=Homo sapiens OX=9606 GN=TPP2 PE=1 SV=1";19,3268068952028;19,0769314391967;19,7800623186085;18,6959486977457;18,5899948690862;18,7333066708906;17,4844767770873;19,0209853628858;18,6359420849069;18,5877262500599;20,088224058171;19,1147692160496;20,1720660863974;19,7653405547147;20,1920760471289;19,2728028950793;18,444189898715;19,1064607050311;19,4883658159169;18,8301252166177;19,6232635210154;19,3413667971526;19,1737015323201;20,6457921028984;18,8450745491661;19,78294383561;19,0734460027998;TRUE
"STING1";340061;"STING1";"Isoform of Q86WV6, Stimulator of interferon genes protein";"tr|A0A494C0W5|A0A494C0W5_HUMAN Isoform of Q86WV6, Stimulator of interferon genes protein OS=Homo sapiens OX=9606 GN=STING1 PE=1 SV=1";20,0303923377039;19,7624404367772;20,7289136401677;20,9837061926593;20,5185494305796;19,2117172228606;19,9374715261824;20,9910622947158;20,5564648915332;20,2908648282164;22,3572695562904;19,5752585510564;20,4024958267993;19,9492054723737;20,4356295706335;21,6152650236307;20,3292620245609;19,9416322526689;21,0051146302393;19,9196024197712;19,9406290374806;20,1251510944058;21,0997612971452;19,0275064881605;18,7682360259377;21,5298861287144;20,0485986223344;TRUE
"TBCB";1155;"TBCB";"Isoform of Q99426, Tubulin-folding cofactor B";"tr|K7EK42|K7EK42_HUMAN Isoform of Q99426, Tubulin-folding cofactor B OS=Homo sapiens OX=9606 GN=TBCB PE=1 SV=1";18,0334038846508;17,5442171711024;17,9549800720465;18,6695840633629;18,8790559531797;17,6448420701554;17,8256361924964;18,2759426026099;18,2496134785989;16,9032463853785;19,2619663422776;18,2071001378409;19,1683244459628;18,6510111475463;18,564730048383;17,5096667734017;18,1123275045975;18,2577781053788;18,4037859725998;17,2311649181083;17,8798703816748;12,9399097328506;8,5901753272164;9,57374184941658;18,362044267323;19,4000580494556;17,4738167121383;TRUE
"NOP56";10528;"NOP56";"Isoform of O00567, Nucleolar protein 56";"tr|A0A494C128|A0A494C128_HUMAN Isoform of O00567, Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=1";22,0890327346874;19,0275874785351;22,2467290027109;22,0599279658529;21,0560290555985;20,637325351374;19,4432592451624;21,176577369728;21,4325745224652;19,7522662979851;22,4158614048358;22,1804980281607;21,8225210407812;18,8209019241498;21,1852553520564;21,2182131903406;21,1051437765591;19,4003708153078;21,9901967780653;21,282348670059;21,0728051508499;20,4470791892932;20,1499157786027;20,3516466853035;18,3074587660267;22,6367281590264;19,5369111822799;TRUE
"PPOX";5498;"PPOX";"Isoform of P50336, Protoporphyrinogen oxidase (Fragment)";"tr|A0A494C146|A0A494C146_HUMAN Isoform of P50336, Protoporphyrinogen oxidase (Fragment) OS=Homo sapiens OX=9606 GN=PPOX PE=1 SV=1";14,4175229142263;12,3129963702477;11,9031663445984;9,00143634426531;14,510393311044;13,3332951395691;14,3476213685681;10,6508722403371;14,7669946864218;12,824421805369;15,332665981213;13,1130909834424;14,2960558380788;10,790837186998;9,14210705730255;14,3721168624838;14,9231417506213;11,4416992568403;14,1909820795012;7,65262989684074;10,1044677126414;12,9399097328506;8,5901753272164;9,57374184941658;13,5072991241228;9,96679381789529;14,0155892803974;TRUE
"H2AZ2";94239;"H2AZ2";"Isoform of Q71UI9, Histone H2A";"tr|C9J0D1|C9J0D1_HUMAN Isoform of Q71UI9, Histone H2A OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=1";20,2758289643096;20,9260034737204;21,7063661691246;18,2355187785607;19,3221262052983;19,4555503739721;19,8313319879477;19,7144635424337;20,1788842209967;19,5105942036843;19,4176341628676;21,9463166218401;21,3201429491903;20,5631641614555;21,1834996960128;10,6502439865534;13,1190221571715;11,4416992568403;18,2932920192493;20,967614669481;20,2261014685655;19,7407030912193;17,2404186871797;18,5997571551363;19,5126647027075;21,2753743215765;18,1114617398577;TRUE
"LBR";3930;"LBR";"Isoform of Q14739, 3-beta-hydroxysterol Delta (14)-reductase";"tr|A0A494C1L1|A0A494C1L1_HUMAN Isoform of Q14739, 3-beta-hydroxysterol Delta (14)-reductase OS=Homo sapiens OX=9606 GN=LBR PE=1 SV=1";16,2464251600027;15,1232727033188;11,9031663445984;16,9907068548407;17,3587502567718;9,13398985178918;8,32458561472005;10,6508722403371;9,19261337775192;16,2752610155975;17,7223406071862;16,1454744664084;12,9630224885863;10,790837186998;9,14210705730255;10,6502439865534;13,1190221571715;11,4416992568403;16,807784498746;16,2041508063938;16,0511239540195;16,1827822893667;16,0261775968892;16,0610547034318;13,5072991241228;9,96679381789529;16,281350514981;TRUE
"LRBA";987;"LRBA";"Isoform of P50851, Lipopolysaccharide-responsive and beige-like anchor protein";"tr|A0A494C1L5|A0A494C1L5_HUMAN Isoform of P50851, Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens OX=9606 GN=LRBA PE=1 SV=1";20,8235320666996;17,8230188651619;20,5453830758928;20,4348155234735;19,7259719582578;19,2517412795515;18,7852289455037;20,0373807204534;19,6060653782018;19,2474361749209;21,6815318274934;20,4072760639668;20,6457041631805;18,2008890289191;18,9929162142003;19,7545189281144;19,0416644984276;18,8278326668949;20,6442963981939;19,2347940469963;19,4212759052906;19,6729535759583;19,720504798569;19,729992414802;19,2413744653935;20,5584281874237;19,1934242928471;TRUE
"FAM83H";286077;"FAM83H";"Isoform of Q6ZRV2, Protein FAM83H";"tr|A0A494C1T9|A0A494C1T9_HUMAN Isoform of Q6ZRV2, Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=1";22,3715639672474;19,3416708333196;22,5027113983859;21,9922731463494;22,2307252909758;20,5756094122466;20,4445539041379;21,6150853772661;21,7904248655155;21,1594944362795;22,3644211063427;21,9334428548555;22,110729253756;19,0844399038695;21,2545926960033;21,8101762150417;21,1074444203012;19,777094749918;22,0871235301647;21,4283887999185;20,7400771859981;21,2282315369161;21,0519868694806;21,6765907183614;18,4705238374837;22,8294091860929;19,2081009669069;TRUE
"NBEAL2";23218;"NBEAL2";"Isoform of Q6ZNJ1, Neurobeachin-like protein 2";"tr|A0A494C1V1|A0A494C1V1_HUMAN Isoform of Q6ZNJ1, Neurobeachin-like protein 2 OS=Homo sapiens OX=9606 GN=NBEAL2 PE=1 SV=1";19,971408833856;19,0907068711805;20,1345817400987;18,5354500522084;18,7632512767212;18,1692301771141;18,4304117139317;18,607294188121;17,7336376781287;16,7566866178541;20,0187598188868;18,8388899855189;19,6485682405544;18,1561522222084;18,6110464168161;18,9584394340489;18,837319947977;18,9576462152184;19,2181658803325;18,6148248502965;17,7106853791039;19,1046960028048;19,2336009539555;19,9238729431422;18,7232142106059;20,0428670227267;18,7018140778257;TRUE
"SART3";9733;"SART3";"Isoform of Q15020, Squamous cell carcinoma antigen recognized by T-cells 3";"tr|A0A499FI31|A0A499FI31_HUMAN Isoform of Q15020, Squamous cell carcinoma antigen recognized by T-cells 3 OS=Homo sapiens OX=9606 GN=SART3 PE=1 SV=1";18,5212397850246;17,9963091339361;18,473261814179;16,5724337816743;17,0252909888515;15,5282727472252;8,32458561472005;10,6508722403371;9,19261337775192;16,2842819035226;16,7874944996968;16,5070048309068;16,3150610897241;16,9347202843002;16,5870889315131;10,6502439865534;13,1190221571715;11,4416992568403;8,6762039278361;15,7492933235121;16,3585825256559;12,9399097328506;8,5901753272164;9,57374184941658;16,9966712459416;17,1352082633382;16,4975999348272;TRUE
"PDIA4";9601;"PDIA4";"Isoform of P13667, Protein disulfide-isomerase";"tr|A0A499FI48|A0A499FI48_HUMAN Isoform of P13667, Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=1";23,3312865528552;22,6206887798424;23,7060920989144;22,7740245179215;22,8173576625788;22,6210019278082;21,8273365011085;22,5037791626365;22,881402282024;21,8961150678806;24,0485986223344;23,6491079127153;23,2104157012189;21,8172991033256;23,343265972845;22,0983161452255;22,2052933139242;22,4041603150611;23,2010954999016;22,6251781855353;22,7155908755407;22,9610567931974;22,2520821298364;23,4665017027566;21,3826345799586;24,4528077993606;22,3048548435972;TRUE
"WDR26";80232;"WDR26";"Isoform of Q9H7D7, WD repeat-containing protein 26 (Fragment)";"tr|A0A7I2YQL3|A0A7I2YQL3_HUMAN Isoform of Q9H7D7, WD repeat-containing protein 26 (Fragment) OS=Homo sapiens OX=9606 GN=WDR26 PE=1 SV=1";17,6932963715174;19,1997394328896;18,065395096623;17,2379941457867;17,7942570050335;16,8790327533772;16,4680512291742;16,5800229677539;16,8663521486026;17,7870181881951;18,683255083331;18,448955137892;12,9630224885863;10,790837186998;9,14210705730255;17,2540515072391;16,6833236280533;17,9888178033276;17,6163849074337;16,6040174468346;17,6919343103882;18,7985921591766;18,7744589265087;18,2921688273136;17,9059219124174;18,7157959525159;17,4708018401902;TRUE
"IKBKB";3551;"IKBKB";"Isoform of O14920, Inhibitor of nuclear factor kappa-B kinase subunit beta";"tr|E5RGW5|E5RGW5_HUMAN Isoform of O14920, Inhibitor of nuclear factor kappa-B kinase subunit beta OS=Homo sapiens OX=9606 GN=IKBKB PE=1 SV=1";18,4874239808596;17,6357355493247;17,9929162142003;17,3016212250401;18,3514741554013;20,1175619393941;16,59834333678;17,972923710076;16,9225379473341;17,2810266225361;18,0517081378433;17,8730956049715;16,9536735659649;17,2825825922181;16,963528871762;18,5710785924994;18,0866442144189;18,0091397269602;18,1821906452583;17,4553111645813;18,9544973706634;17,4112958123259;17,9646003382169;18,6454754948243;19,2737514763301;19,6076012271339;17,4146852358072;TRUE
"CCDC154";645811;"CCDC154";"Isoform of A6NI56, Coiled-coil domain-containing protein 154";"tr|B7ZBA8|B7ZBA8_HUMAN Isoform of A6NI56, Coiled-coil domain-containing protein 154 OS=Homo sapiens OX=9606 GN=CCDC154 PE=1 SV=1";20,9526591112454;20,2495773637255;21,0564260365799;20,2501457231203;19,511463128442;20,0911977551454;20,9523765285605;20,9844713082885;22,119462974115;20,8351621330229;22,687092115814;21,7924916503234;21,1729816763507;21,2062178794893;21,0938430677837;10,6502439865534;13,1190221571715;11,4416992568403;21,8802067918526;21,1535382172437;21,1439249428015;18,6853100096696;18,4919467341051;18,7887148798215;19,9134858890147;21,922630848525;19,509866950971;TRUE
"DLG2";1740;"DLG2";"Isoform of Q12959, Disks large homolog 1";"tr|A0A590UJ29|A0A590UJ29_HUMAN Isoform of Q12959, Disks large homolog 1 OS=Homo sapiens OX=9606 GN=DLG1 PE=1 SV=1";19,2368504001133;18,7814214849929;19,3981276527126;18,706340872517;19,1074590629013;16,1645084133756;17,4852612030551;17,7970915284641;18,0066491981252;17,1577121795282;18,2050963944064;17,5392800001577;17,3615326128411;17,4009516529321;17,0145435965819;17,1065629404449;17,1918110650287;17,5088673742973;17,0704354512631;16,6547942892893;16,6902836631546;12,9399097328506;8,5901753272164;9,57374184941658;17,4042728787096;17,805932760149;18,434872139391;TRUE
"GNAS";2778;"GNAS";"Isoform of Q5JWF2, Guanine nucleotide-binding protein G(s) subunit alpha isoforms short";"tr|A0A590UJS2|A0A590UJS2_HUMAN Isoform of Q5JWF2, Guanine nucleotide-binding protein G(s) subunit alpha isoforms short OS=Homo sapiens OX=9606 GN=GNAS PE=1 SV=2";20,1459420937606;18,3083034743227;20,6285416577455;19,89412499541;18,9979126851576;18,6294135434768;18,89838291668;19,8537664177205;21,4751139440122;18,714178426493;20,4651319175387;20,0202529408576;20,1830150008828;19,44797544971;19,6085399998589;19,9379025030462;18,9382184709413;19,0467350189591;19,6579464212193;18,7292290577339;18,4736185587955;19,8713969281929;19,289041751377;19,8761721789565;19,3034630259389;21,5464197317463;19,6403473325243;TRUE
"NNT";23530;"NNT";"Isoform of Q13423, Proton-translocating NAD(P)(+) transhydrogenase";"tr|A0A590UK15|A0A590UK15_HUMAN Isoform of Q13423, Proton-translocating NAD(P)(+) transhydrogenase OS=Homo sapiens OX=9606 GN=NNT PE=1 SV=1";18,9805858870134;16,9990971526035;18,4536243184851;18,4448773874299;18,0005832472394;17,8228944251703;17,8516636521088;17,8555011762772;17,97135269677;18,5347284293168;19,6379974499966;18,7085496679367;18,2082438858274;16,3958186032356;17,6032061545013;18,3009512946631;17,0758760365872;16,9996477365284;19,4883265850629;18,0123080853851;18,1070740088695;17,5842432046475;17,3237760682931;17,0752493228324;16,04965714148;19,1712354489574;17,2361263373423;TRUE
"ARG1";383;"ARG1";"Isoform of P05089, Arginase";"tr|A0A5F9ZGN6|A0A5F9ZGN6_HUMAN Isoform of P05089, Arginase OS=Homo sapiens OX=9606 GN=ARG1 PE=1 SV=1";17,7673309880189;18,8518466230077;21,4526695734693;19,7281918367108;20,0472528083969;20,0020952902009;15,8577623589601;10,6508722403371;9,19261337775192;18,5860866304631;17,9730919315085;20,4333898347451;12,9630224885863;10,790837186998;16,0929841955885;16,2427833494783;17,093162375295;19,0397116023881;16,3232835067887;19,7114754134008;18,078275920404;17,2841011259971;19,1203745817747;22,5625331165899;19,3081741707801;19,8726297953461;19,2299453559502;TRUE
"ALDH3A2";224;"ALDH3A2";"Isoform of P51648, Aldehyde dehydrogenase family 3 member A2";"tr|A0A5K1VW72|A0A5K1VW72_HUMAN Isoform of P51648, Aldehyde dehydrogenase family 3 member A2 OS=Homo sapiens OX=9606 GN=ALDH3A2 PE=1 SV=1";20,7761149145792;18,1789857340547;20,8342982085575;20,1655793024326;18,8619955758251;18,4463321653317;17,9934691615992;19,6307825859205;19,5277786050703;17,7705606626179;21,244698304162;21,1000180615581;18,846714645739;17,1679081084925;19,6369891846114;19,3395847260452;18,964769532921;18,6503575973442;20,3312318732122;19,7115930410766;20,0160410862611;19,2598076157507;18,6587135710911;19,5006123953831;19,0133710424778;20,7368610249249;18,2534504972316;TRUE
"ACAT1";38;"ACAT1";"Isoform of P24752, Acetyl-CoA acetyltransferase, mitochondrial";"tr|A0A5F9ZHL1|A0A5F9ZHL1_HUMAN Isoform of P24752, Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1";20,9685993002691;20,1876130431506;21,5278358635835;20,4749654651317;20,482567708088;20,1687651429546;19,7722211287584;20,2930000734573;20,4565349011403;19,9932756541158;21,9877705653836;20,7679775016039;20,5220029212554;19,6404002932771;20,625334281542;20,1176887530048;20,125529506222;19,8792870848086;20,6291644870306;19,8093756291186;20,1004672893496;20,6717621863446;20,3438623406576;20,3010629713316;17,5065710261897;21,9232128550484;19,6980704457719;TRUE
"LDHB";3945;"LDHB";"Isoform of P07195, L-lactate dehydrogenase";"tr|A0A5F9ZHM4|A0A5F9ZHM4_HUMAN Isoform of P07195, L-lactate dehydrogenase OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=1";24,4501037083064;23,8201657151243;25,471502814496;23,8578527022268;22,9348469727707;23,9555335601242;22,1647203727635;22,4824692339717;23,4308404524933;21,9471018202886;25,5879791307215;25,5293678775592;23,7256724678839;23,0493134738641;24,3590406564105;23,2449015026912;22,9415427082415;24,6595979024234;24,2950901128707;24,3143741371109;24,6461987543812;24,5157493985097;24,4350445206675;25,6783381526825;20,6338714897081;25,5915501952308;24,4222028751687;TRUE
"SACM1L";22908;"SACM1L";"Isoform of Q9NTJ5, Phosphatidylinositol-3-phosphatase SAC1";"tr|A0A5F9ZHN7|A0A5F9ZHN7_HUMAN Isoform of Q9NTJ5, Phosphatidylinositol-3-phosphatase SAC1 OS=Homo sapiens OX=9606 GN=SACM1L PE=1 SV=1";21,5661618377699;17,8187818722754;21,6820893245065;20,7827679079175;20,9029373799068;19,3657243829342;19,8102703724199;19,9076975417989;19,9934138763952;18,8379358526315;21,9403781246438;20,5796658135258;20,825396716697;20,0465340400727;20,4409097104045;20,8321359417389;19,5882388307823;19,3402369586616;20,6306759539482;20,2330391568141;20,4117302686723;20,3383229062529;19,3866287635799;19,626742841408;19,5000019109436;21,340823716009;18,7153520718081;TRUE
